# form	pos	lemma	sense	freq
ཁུངས་སྣེ			
ཁུན་ཆུ་ལི			
ཁུན་པ			2
ཁུམ་གཉེར			
ཁུམས	VERB		68
ཁུར	VERB		3584
ཁུར་གདང			
ཁུར་གླ			
ཁུར་ཆེན			71
ཁུར་ཐག			1
ཁུར་དཀར			
ཁུར་ནག			
ཁུར་བ	OTHER		499
ཁུར་བསླང་ངོ			
ཁུར་མང			
ཁུར་མོང			1
ཁུར་ཙ			
ཁུར་ཚད			
ཁུར་ཚོད			4
ཁུར་ཚོས			3
ཁུར་འཛིན			42
ཁུར་རྔན			
ཁུར་རྩ			1
ཁུར་ཤིང			
ཁུར་སེམས			
ཁུལ			253
ཁུལ་ཕྱིང			
ཁུལ་བལ			
ཁུལ་ཞོ			
ཁུལ་འཕྱིང			
ཁུལ་རྩིད			
ཁུལ་སྒྱེ			
ཁུས་མོ			
ཁུས་འདེབས			11
ཁུས་སྐད			
ཁེ			1298
ཁེ་ཁོལ			
ཁེ་གཙང			
ཁེ་གུན			
ཁེ་གྱོང			
ཁེ་གྲགས			32
ཁེ་གྲི			
ཁེ་ཉེན			39
ཁེ་དབང			
ཁེ་པ			10
ཁེ་པོ			
ཁེ་ཕན			
ཁེ་ཕམ			
ཁེ་བཟང			
ཁེ་བུ་སུ			
ཁེ་བོགས			
ཁེ་ཚོང			
ཁེ་ཚོང་པ			
ཁེ་འདོད			
ཁེ་འབབ			
ཁེ་རུ་མ			
ཁེ་རྐྱང			
ཁེ་ལས			
ཁེ་སང			
ཁེ་སྐྱེད			4
ཁེ་སྒྲུབ			
ཁེ་སྤོགས			33
ཁེ་སླེབས			
ཁེག			24
ཁེགས་པ			290
ཁེང			28
ཁེང་བ			3
ཁེང་ལོག			1
ཁེངས་གཏམ			5
ཁེངས་པ	VERB		1211
ཁེངས་མེད			21
ཁེངས་རློམ			4
ཁེངས་སེམས			61
ཁེངས་སྐྱུང			10
ཁེད			
ཁེན			20
ཁེན་གནམ			1
ཁེན་པ			4
ཁེབ			41
ཁེབས			460
ཁེབས་གཅོད			1
ཁེབས་ཐིག			
ཁེབས་པ	VERB		301
ཁེབས་མ			1
ཁེའུ་སུས			
ཁེར་དགོད			
ཁེར་མ			
ཁེར་འགྲོ			
ཁེར་ཡ			
ཁེར་རེ་མ			
ཁེར་རྐྱ			
ཁེར་རྒོད			
ཁེར་ལབ			
ཁེལ་བ			100
ཁོ	PRON		9001
ཁོ་ཅག			4
ཁོ་ཉིད			94
ཁོ་ཐག			174
ཁོ་ཐོ			
ཁོ་ན	DET		26779
ཁོ་ན་ཉིད			2151
ཁོ་པ			15
ཁོ་བོ	PRON		5337
ཁོ་མོ	PRON		759
ཁོ་ཚག			
ཁོ་ར			16
ཁོ་རང			21
ཁོ་རེ			33
ཁོ་ལག			24
ཁོ་ཤེད			
ཁོག			440
ཁོག་གཅིག			
ཁོག་གཅོང			1
ཁོག་ཆུང			2
ཁོག་ཆུད			1
ཁོག་པ	VERB		733
ཁོག་ཕྲུག			
ཁོག་མ			14
ཁོག་མནའ			
ཁོག་ཚིལ			
ཁོག་ཚོད			
ཁོག་ཞུགས			18
ཁོག་འབུབས			10
ཁོག་ཡངས			6
ཁོག་རྒས			
ཁོག་རྒྱོང			
ཁོག་རྩིས			
ཁོག་རྩེ			
ཁོག་ལྟིར			
ཁོག་ཤིང			
ཁོག་སོབ			
ཁོག་སྟོང			33
ཁོག་སྟོད			41
ཁོག་སྤུན			
ཁོག་སྦུབས			3
ཁོག་སྨད			35
ཁོག་སྨན			
ཁོང			20165
ཁོང་ཁྲག			15
ཁོང་ཁྲོ			621
ཁོང་ཁྲོ་བ			271
ཁོང་གཅོང			2
ཁོང་གསེང			157
ཁོང་གསེབ			
ཁོང་གློད			
ཁོང་ཆུད			
ཁོང་དགོད			
ཁོང་ནང			4
ཁོང་ནད			5
ཁོང་མ			1
ཁོང་ཚར			
ཁོང་འཁྱིད			2
ཁོང་འབྱིན			
ཁོང་འབྲས			
ཁོང་འཛིན			
ཁོང་ཡངས			7
ཁོང་ཡུས			
ཁོང་རུལ			
ཁོང་ལག			
ཁོང་ཤིང			
ཁོང་ཤོར			1
ཁོང་སུབས			
ཁོང་སེང			7
ཁོང་སོབ			
ཁོང་སྒྲིལ			1
ཁོང་སྙིང			29
ཁོང་སྙོམ			1
ཁོང་སྟོང			6
ཁོང་སྲན			
ཁོང་སྲིན			
ཁོངས			4557
ཁོངས་གཏོགས			
ཁོད			195
ཁོད་ར			
ཁོན			427
ཁོན་པ			4
ཁོན་ས			
ཁོབ			23
ཁོབ་ཁྲོབ			
ཁོམ་པ	VERB		298
ཁོམ་འབོག			
ཁོམ་ལོང			1
ཁོར			136
ཁོར་ཕ			
ཁོར་མོ			64
ཁོར་མོ་ཡུག			1
ཁོར་ཟུག			13
ཁོར་ཡུག			2312
ཁོར་ཡུག་རི			16
ཁོར་ས			13
ཁོལ	VERB		798
ཁོལ་ཁོལ			4
ཁོལ་པོ			133
ཁོལ་བ	VERB		173
ཁོལ་བུ			31
ཁོལ་མ	ADJ		103
ཁོལ་མཆུ			
ཁོལ་མོ			90
ཁོལ་རྒྱུད			
ཁོས			337
ཁོས་པ			3
ཁྭ			422
ཁྭ་ཏ	NOUN		85
ཁྭ་སྐད			4
ཁྱ་མ			2
ཁྱག			40
ཁྱག་པ			12
ཁྱད			6821
ཁྱད་གསོད			141
ཁྱད་ཆོས	NOUN		3307
ཁྱད་དབང			
ཁྱད་དོན			23
ཁྱད་ནོར			26
ཁྱད་པར			2620
ཁྱད་པར་གནས			
ཁྱད་པར་ཅན	ADJ		12044
ཁྱད་མཚར			17
ཁྱད་མེད			
ཁྱད་འཕགས			464
ཁྱབ་གདལ			157
ཁྱབ་གནས			22
ཁྱབ་ཆ			1
ཁྱབ་པ	VERB		23983
ཁྱབ་བདག			3523
ཁྱབ་བརྡལ			227
ཁྱབ་བསྒྲགས			
ཁྱབ་བྱ			770
ཁྱབ་བྱེད			1886
ཁྱབ་བྱེད་རླུང			34
ཁྱབ་མཆེད			
ཁྱབ་མཉམ			24
ཁྱབ་མཐའ			62
ཁྱབ་འགྲོ			6
ཁྱབ་འཇུག			2306
ཁྱབ་འཇུག་གནས			9
ཁྱབ་ལྡན			5
ཁྱབ་སྟོབས			3
ཁྱབ་སྤེལ			1
ཁྱམ་ཁྱོམ			
ཁྱམས			2476
ཁྱམས་ར			4
ཁྱམས་སྟོད			3
ཁྱམས་སྨད			1
ཁྱར་ཁྱོར			5
ཁྱར་མཁན			
ཁྱི	NOUN		3498
ཁྱི་གཟིག			
ཁྱི་གསར			
ཁྱི་གུ			7
ཁྱི་ངར་བ			
ཁྱི་དུག			6
ཁྱི་ཕུར			
ཁྱི་ཕྲུག			2
ཁྱི་ཟུག			1
ཁྱི་ཟླ			
ཁྱི་འཁྱར			
ཁྱི་འགོག			
ཁྱི་འགྱེད			
ཁྱི་འབིགས			
ཁྱི་ཡན			
ཁྱི་ར			4
ཁྱི་ར་བ	NOUN		19
ཁྱི་རོ			28
ཁྱི་རྐུན			11
ཁྱི་རྔ་སྤྱང་ཚེར			
ཁྱི་རྔོ			13
ཁྱི་རྦད་པ			2
ཁྱི་ལོ			71
ཁྱི་ལྡོམ			
ཁྱི་ཤིག			
ཁྱི་ཤིང			1
ཁྱི་སྒོག			
ཁྱི་སྤྱང			6
ཁྱི་སྤྱང་ཚ			
ཁྱི་སྤྲང			1
ཁྱི་སྨྱོན			34
ཁྱི་ཨ་སོབ			
ཁྱིགས			
ཁྱིད			7
ཁྱིམ	NOUN		15051
ཁྱིམ་ཁོལ			7
ཁྱིམ་གནས			50
ཁྱིམ་གཙོ			
ཁྱིམ་གཞིས			2
ཁྱིམ་གཟའ			3
ཁྱིམ་གསར			8
ཁྱིམ་གྲངས			1
ཁྱིམ་གྲོགས			1
ཁྱིམ་གྲོང			
ཁྱིམ་ཅན			4
ཁྱིམ་ཆགས			3
ཁྱིམ་ཐབ			631
ཁྱིམ་ཐབ་མ			
ཁྱིམ་ཐབས			119
ཁྱིམ་དཔོན			
ཁྱིམ་ནང			50
ཁྱིམ་ནོར			13
ཁྱིམ་པ	NOUN		3664
ཁྱིམ་ཕུགས			19
ཁྱིམ་ཕུང			
ཁྱིམ་ཕྱྭ			48
ཁྱིམ་བདག	NOUN		9441
ཁྱིམ་བྱ	OTHER		89
ཁྱིམ་མི			2
ཁྱིམ་ཚང			11
ཁྱིམ་ཚིས			
ཁྱིམ་ཚུགས			
ཁྱིམ་ཚོ			
ཁྱིམ་ཞག			127
ཁྱིམ་ཟླ			48
ཁྱིམ་འཕོ			
ཁྱིམ་འཚོ			
ཁྱིམ་འཛིན			11
ཁྱིམ་རྒྱུད			3
ཁྱིམ་ལས			39
ཁྱིམ་ལོ			34
ཁྱིམ་ལྡན			1
ཁྱིམ་ལྷ			1
ཁྱིམ་ས			1
ཁྱིམ་སོ			83
ཁྱིམ་སྐྱོང			
ཁྱིམ་སྤངས			17
ཁྱིམ་སྤོ			
ཁྱིམ་སྦྱོང			
ཁྱིམ་སྲ་ཚོ			
ཁྱིམ་སླེབ			
ཁྱིའུ			65
ཁྱིའུ་ཀ			
ཁྱིར			14
ཁྱུ			98
ཁྱུ་གཡག			1
ཁྱུ་པ			2
ཁྱུ་བསྒྲིགས			
ཁྱུ་མ			11
ཁྱུ་མཆོག			1753
ཁྱུ་ཚན			1
ཁྱུ་རྩེད			
ཁྱུ་སྐད			1
ཁྱུག			122
ཁྱུག་པ			7
ཁྱུག་ཙམ			
ཁྱུང			2636
ཁྱུང་ཁྲ			71
ཁྱུང་ཆེན			344
ཁྱུང་ཐུར་ཅན			
ཁྱུང་དཀར			13
ཁྱུང་པོ			389
ཁྱུང་སྐྱེས			
ཁྱུང་སྔོན་སྐྱེས			4
ཁྱུང་སྡེར			8
ཁྱུད་ཁོར			
ཁྱུད་མོ			26
ཁྱུད་འཁོར			3
ཁྱུད་འཁོར་ལོ			
ཁྱུར་ཁྱུར			1
ཁྱུར་དགའ			
ཁྱུར་པོ			
ཁྱུར་མིད			21
ཁྱེ			17
ཁྱེ་ཆུང			
ཁྱེ་ཉེན			2
ཁྱེ་པ			
ཁྱེ་བཤང་མཚོ			
ཁྱེ་བོ			
ཁྱེ་བོགས་མཁན			
ཁྱེ་མ			28
ཁྱེ་སྤོགས			2
ཁྱེད	PRON		48687
ཁྱེད་པ	VERB		8
ཁྱེམ			30
ཁྱེམ་པོ			
ཁྱེམ་བུ			13
ཁྱེའུ་ཁ			
ཁྱེར	VERB		9732
ཁྱེར་བ	VERB		1492
ཁྱེས			4
ཁྱོ་ག	NOUN		25
ཁྱོ་ཕོ			8
ཁྱོ་བོ			8
ཁྱོ་མང			
ཁྱོ་མོ			3
ཁྱོ་ཤུག			196
ཁྱོག			45
ཁྱོག་པ			4
ཁྱོག་པོ			
ཁྱོགས			426
ཁྱོགས་ཁྲི			
ཁྱོགས་གཡོགས			
ཁྱོགས་སྤྱིལ			1
ཁྱོད	PRON		109559
ཁྱོན			1825
ཁྱོན་ནས			
ཁྱོན་པོ			
ཁྱོན་བསྒྲིལ			
ཁྱོན་བསྡོམས			
ཁྱོན་འབོར			
ཁྱོན་ཡངས			
ཁྱོམ་ཁྱོམ			5
ཁྱོར་དོ			
ཁྱོར་བ			157
ཁྱོས་མ			
ཁྲ	NOUN		1907
ཁྲ་ཁྲ			9
ཁྲ་ཁྲོ			
ཁྲ་གླིང			
ཁྲ་ཆུང་མིག			
ཁྲ་ཆེམ་ཆེམ			
ཁྲ་ཆེམ་མེ			
ཁྲ་ཆོད			
ཁྲ་ཆོལ			
ཁྲ་ཐ་རེ			
ཁྲ་ཐིག			
ཁྲ་པ			1
ཁྲ་བཀྱག			
ཁྲ་བཅད			
ཁྲ་བོ	ADJ		371
ཁྲ་བོ་ལ			
ཁྲ་མ			6
ཁྲ་མན			
ཁྲ་མིག			
ཁྲ་མེ་རེ			
ཁྲ་མེར་མེར			
ཁྲ་ཟླ			
ཁྲ་འབྲུག	PROPN		26
ཁྲ་ཡོལ			
ཁྲ་རིང			3
ཁྲ་རིལ་རིལ			
ཁྲ་རུ			1
ཁྲ་རྒྱ			
ཁྲ་ལ			
ཁྲ་ལམ་མེ			19
ཁྲ་ལམ་ལམ			
ཁྲ་ལྷམ་མེ			
ཁྲ་ཤེལ			
ཁྲ་སིང་སིང			
ཁྲ་སྟན			
ཁྲ་སྦོ			
ཁྲ་སློག			
ཁྲ་ཧོར			8
ཁྲག			18798
ཁྲག་ཁྲིག	NUM		3930
ཁྲག་ཁྲུག			37
ཁྲག་ཁྲོག			
ཁྲག་གཅོད			9
ཁྲག་གཅོར			
ཁྲག་གཏར			5
ཁྲག་གདན			
ཁྲག་གཙགས			
ཁྲག་ཆགས			7
ཁྲག་ཐིགས			3
ཁྲག་དྲི			
ཁྲག་དྲོན			7
ཁྲག་ནད			45
ཁྲག་བཤལ			3
ཁྲག་མཁྲིས			49
ཁྲག་མདངས			1
ཁྲག་ཚབས			1
ཁྲག་ཞག			26
ཁྲག་འཁྲུག			2
ཁྲག་འཇིབ			1
ཁྲག་འཐུང			645
ཁྲག་འབབ			8
ཁྲག་འབྱིན			3
ཁྲག་འཚབ			
ཁྲག་འཛག			96
ཁྲག་འཛིན			10
ཁྲག་རུལ			19
ཁྲག་རོ			2
ཁྲག་རྐང			3
ཁྲག་རྒྱས			7
ཁྲག་རྒྱུད			8
ཁྲག་རྒྱུན			22
ཁྲག་རྗེས			
ཁྲག་རྨེན			
ཁྲག་རྩ			
ཁྲག་རྭ			
ཁྲག་རླངས			50
ཁྲག་རླུང			3
ཁྲག་ལམ			2
ཁྲག་ལོང			
ཁྲག་ལྡན་མ			
ཁྲག་ཤ			2
ཁྲག་ཤེད			
ཁྲག་ཤོར			
ཁྲག་སྐེམ			
ཁྲག་སྐྱུག			32
ཁྲག་སྐྱེས			
ཁྲག་སྐྲན			4
ཁྲག་སྦྱོར			1
ཁྲག་སྨྱོ			
ཁྲག་སྲིན			
ཁྲང་ཞི			
ཁྲད་ཁྲོད			1
ཁྲབ			455
ཁྲབ་ཆས			1
ཁྲབ་བྱང			1
ཁྲབ་མ			1
ཁྲབ་མཁན			
ཁྲབ་རྨོག			53
ཁྲབ་ལྕིབས			
ཁྲམ			201
ཁྲམ་ཁྲམ			1
ཁྲམ་ཁྲུམ			10
ཁྲམ་གཤོམ་པ			
ཁྲམ་ནག			10
ཁྲམ་པ			20
ཁྲམ་བམ			49
ཁྲམ་ཚན			
ཁྲམ་རྒྱག			
ཁྲམ་ཤིང			354
ཁྲམ་སེམས			
ཁྲལ			306
ཁྲལ་ཁོངས			
ཁྲལ་ཁྲལ			1
ཁྲལ་ཁྲིམས			
ཁྲལ་ཁྲུལ			
ཁྲལ་ཁྲོལ			1
ཁྲལ་གཡོག			
ཁྲལ་གཡོལ			
ཁྲལ་ཆག			
ཁྲལ་པ			
ཁྲལ་བརྡ			
ཁྲལ་བོགས			
ཁྲལ་མི			
ཁྲལ་ཚད			
ཁྲལ་ཞིང			
ཁྲལ་འཁྲི			
ཁྲལ་འཇལ			5
ཁྲལ་འདེད་པ			
ཁྲལ་འཕར			
ཁྲལ་འབབ			
ཁྲལ་འུལ			
ཁྲལ་རིགས			
ཁྲལ་ལེ་ཁྲོལ་ལེ			
ཁྲལ་སྡུད་པ			
ཁྲི	NUM		17336
ཁྲི་ཁྲི			
ཁྲི་གཉན			
ཁྲི་གདན			6
ཁྲི་གདུགས			24
ཁྲི་ཆེན			143
ཁྲི་ཐུབ			
ཁྲི་པ	ADJ		126
ཁྲི་ཕྲག			26
ཁྲི་བཙན་ནམ			
ཁྲི་བཙུན			24
ཁྲི་བཤམས			1
ཁྲི་མུ			
ཁྲི་མུན			21
ཁྲི་མོན			19
ཁྲི་ཟུར			2
ཁྲི་ཟུར་པ			
ཁྲི་འདུ			
ཁྲི་འདོན			4
ཁྲི་འཕང			38
ཁྲི་རལ			27
ཁྲི་ལམ			6
ཁྲི་ལྕོག			1
ཁྲི་ཤིང			3
ཁྲི་སྐོར			12
ཁྲི་སྒྱོགས			2
ཁྲི་སྙན			33
ཁྲི་སྟན			305
ཁྲི་སྦྲེལ་མ			
ཁྲིག་པ་གང			
ཁྲིག་སྙོམས			
ཁྲིགས			897
ཁྲིགས་ཆགས			1
ཁྲིགས་ཏེ			
ཁྲིགས་སེ			8
ཁྲིད	VERB		16499
ཁྲིད་ཆེན			11
ཁྲིད་པ	VERB		612
ཁྲིད་བཤད			
ཁྲིད་འདེབས			
ཁྲིད་ཡིག			3
ཁྲིད་སྟོན			
ཁྲིམས			3362
ཁྲིམས་ཁང			
ཁྲིམས་གཅོད			
ཁྲིམས་གཏམ			
ཁྲིམས་གནས			
ཁྲིམས་ཆད			
ཁྲིམས་ཆས			3
ཁྲིམས་དཔོན			2
ཁྲིམས་དུང			
ཁྲིམས་དེབ			
ཁྲིམས་དྲལ			11
ཁྲིམས་ཕོག	NOUN		9
ཁྲིམས་བདག			
ཁྲིམས་བཙུན			
ཁྲིམས་བཟོ			
ཁྲིམས་བརྩི			
ཁྲིམས་བཤིག			
ཁྲིམས་མཐུན			
ཁྲིམས་མུན			
ཁྲིམས་མེད			4
ཁྲིམས་འགལ			1
ཁྲིམས་འཇགས			
ཁྲིམས་འཇལ			
ཁྲིམས་འཛིན་པ			
ཁྲིམས་ཡིག			5
ཁྲིམས་ར			
ཁྲིམས་རྒྱུན			
ཁྲིམས་རྔ			
ཁྲིམས་རྩ			
ཁྲིམས་ལུགས			21
ཁྲིམས་ལྡན			42
ཁྲིམས་ལྷོད			
ཁྲིམས་ས			
ཁྲིམས་སྡོམ་པ			
ཁྲིམས་སྦྱོར			
ཁྲིམས་སྲུང			
ཁྲིམས་སྲོལ			2
ཁྲིའུ			176
ཁྲིའུ་ཁྱོགས			
ཁྲིའུ་ཤིང			26
ཁྲིས			146
ཁྲིས་སྐུད			
ཁྲུ			4928
ཁྲུ་ཐིལ			
ཁྲུ་འཇལ			
ཁྲུང			198
ཁྲུང་བན			
ཁྲུང་མ			1
ཁྲུང་ཞུ་མ			
ཁྲུང་རིན			
ཁྲུང་ས			
ཁྲུད་མ			9
ཁྲུན			37
ཁྲུམ་ཁྲུམ			24
ཁྲུམས			279
ཁྲུམས་ཞག			
ཁྲུམས་ཟླ			1
ཁྲུམས་སྟོད			76
ཁྲུམས་སྨད			41
ཁྲུའུ་རྩེ			
ཁྲུས			12815
ཁྲུས་ཁང			70
ཁྲུས་གཞོང			7
ཁྲུས་གསོལ			76
ཁྲུས་ཆལ			13
ཁྲུས་ཆུ			165
ཁྲུས་དར			
ཁྲུས་བཤལ			
ཁྲུས་བུམ			64
ཁྲུས་མ			13
ཁྲུས་རས			24
ཁྲུས་རྩི			
ཁྲུས་རྩྭ			
ཁྲུས་རྫིང			11
ཁྲུས་སྡེར			3
ཁྲེ			14
ཁྲེ་རྒོད			40
ཁྲེ་རྩེ			
ཁྲེགས་ཆོད			225
ཁྲེགས་པ			2
ཁྲེད་ཁྲེད			
ཁྲེན			1
ཁྲེའུ			8
ཁྲེའུ་ཚེ			2
ཁྲེལ་གདོང			
ཁྲེལ་གཞུང			1
ཁྲེལ་དགོད			
ཁྲེལ་དོགས			
ཁྲེལ་བ	VERB		143
ཁྲེལ་བག			
ཁྲེལ་བགད			1
ཁྲེལ་བལྟས			
ཁྲེལ་བོར			
ཁྲེལ་མེད			196
ཁྲེལ་ཡོད			58
ཁྲེལ་རྒོད			2
ཁྲེལ་ཤེས			
ཁྲེས			22
ཁྲེས་ཁུར			
ཁྲེས་པོ			73
ཁྲོ	VERB		6426
ཁྲོ་ཁང			14
ཁྲོ་གཉེར			923
ཁྲོ་གཏུམ			274
ཁྲོ་ངར			
ཁྲོ་ཆུ			121
ཁྲོ་ཉམས			22
ཁྲོ་ཐབ			
ཁྲོ་དཀར			1
ཁྲོ་ནག			10
ཁྲོ་བ	VERB		2650
ཁྲོ་བོ	OTHER		10114
ཁྲོ་མི་ཐང			
ཁྲོ་མིག			1
ཁྲོ་མོ			1473
ཁྲོ་ཚུབ			
ཁྲོ་ཟངས			4
ཁྲོ་འཁོར			
ཁྲོ་འཁྲུགས			16
ཁྲོ་འཇོམས			1
ཁྲོ་འདར			
ཁྲོ་རྐྱན			
ཁྲོ་རྒྱལ			1885
ཁྲོ་རྔམས			4
ཁྲོ་ལ			
ཁྲོ་ལོ་ལོ			
ཁྲོ་ལྕགས			7
ཁྲོ་ལྡན			5
ཁྲོ་སེམས			20
ཁྲོ་སྐྱབས			
ཁྲོག			37
ཁྲོག་ཆེན			
ཁྲོག་པོ			
ཁྲོག་སྨན			
ཁྲོང་ངེ་བ			
ཁྲོད			2606
ཁྲོན་པ	NOUN		578
ཁྲོན་བུ			10
ཁྲོན་མ			3
ཁྲོན་འཛིན			
ཁྲོན་རགས			
ཁྲོན་སྐྱོགས			2
ཁྲོན་སྦལ			
ཁྲོམ			1306
ཁྲོམ་ཁྲོམ			6
ཁྲོམ་གཞུང			1
ཁྲོམ་གསེབ			3
ཁྲོམ་གོང			
ཁྲོམ་ཆུ			4
ཁྲོམ་ཆེན			6
ཁྲོམ་ཐང			
ཁྲོམ་ཐོག			1
ཁྲོམ་བཏབ			
ཁྲོམ་བཏོན			
ཁྲོམ་བསྒྲགས			1
ཁྲོམ་མེ་བ			
ཁྲོམ་ཚོགས			22
ཁྲོམ་འཚལ			
ཁྲོམ་ར			
ཁྲོམ་རུ			
ཁྲོམ་ལམ			2
ཁྲོམ་ས			2
ཁྲོམས			5
ཁྲོལ			2175
ཁྲོལ་བ	VERB		32
ཁྲོལ་བུ			4
ཁྲོལ་མ			
ཁྲོལ་ཚགས			
ཁྲོལ་ལེ་བ			
ཁྲོལ་ལོ་ལོ			
ཁྲོས་པ	VERB		1165
ཁྲོས་མ			46
ཁྲོས་ཚིག			
ག	PRON		23661
ག་ཁ་བསུམ			
ག་ཁྲལ			
ག་ག་ཚིལ			62
ག་གཞའ			
ག་གཞུང			2
ག་གི			
ག་གེ་བ			
ག་གེ་མོ			59
ག་གོན			128
ག་ཆད			10
ག་ཐག			
ག་དག			
ག་དུར			4
ག་ན་བ			
ག་པུར			186
ག་པུར་དབང			
ག་པུར་འཛིན			
